rating,date,review,likes,user_name,user_nb_reviews,user_nb_photos,cinéma,language
4,2024-11-03T16:19:03.672Z,"Le Hall est tres bi3n adaptés aux besoins des clients, il sont fait du bon boulot les salles sont bien insonorisée...",0,Fabrice Ticout,19,27,UGC cité Rosny,fr
1,2024-11-01T20:02:31.723Z,Merci pour les séances sans chauffage on viens suivre un film dans une chambre froide,0,Harold Chadare,3,0,UGC cité Rosny,fr
4,2024-10-31T13:31:54.037Z,"Je suis allé voir transformers avec mon p'tit fils ,trop bien le film limite  l'enfant c'était moi dans le cinéma lol par contre les prix pour aller au cinéma et prendre des pop-corn etc c'est réellement hors de prix aujourd'hui sauf peut être pour le p'tit il a que 7ans mais déjà c'est cher......mais bien dans l ensemble",0,MOULOUD LOURDANI-MOUHOUBI,43,24,UGC cité Rosny,fr
2,2024-10-30T10:27:47.847Z,"Je suis conscient qu'on ne peux rien faire concernant le manque d'éducation des personnes qui fréquente ce lieu, mais ça devient de pire en pire.
Entre les bandes de jeunes qui font du bruit pendant les séances, qui se font remarquer à changer de place toutes les 10min, les jets de pop-corn, les coups de pieds dans les sièges, les pieds qui sont posés à côté de nous (merci l’odeur) on en à MARRE. Je ne pense pas être le seule à avoir subi ce manque de civisme.
Plus jamais je ne reviendrais dans cet UGC.
Il devrait y avoir des agents posté lors des séances pour régler ce type de problème.
Je met 2 étoiles parce que le personnel est courtois.",3,kevin hoarau,7,7,UGC cité Rosny,fr
4,2024-10-30T07:48:55.551Z,,0,Rémy Boucard,41,2,UGC cité Rosny,fr
5,2024-10-29T22:08:14.771Z,,0,Mohand R. AIT AMARA,10,1,UGC cité Rosny,fr
3,2024-10-29T15:16:06.945Z,Horriblement cher !!,0,Јован СОДАШ,60,12,UGC cité Rosny,fr
5,2024-10-28T21:16:59.889Z,,0,Valérie Hamami,9,17,UGC cité Rosny,fr
5,2024-10-28T20:34:44.172Z,"UGC habituel, efficace, large choix de films, etc.",0,Nicof X,77,1,UGC cité Rosny,fr
2,2024-10-28T15:04:13.023Z,"Un public irrespectueux la plupart des films en soirées
Des téléphones qui vibrent, snap, prennent des photos
Des pieds sur les sièges
Des batailles de popcorn
Des conversations rendant l écoute impossible
Il faut peut être penser à mettre des vigiles dans les salles",1,Magali Perret,174,37,UGC cité Rosny,fr
4,2023-04-09T06:18:57.462Z,,0,Melissa Jankovic,37,1684,UGC cité Rosny,fr
2,2024-10-24T17:01:07.322Z,,0,Collyne Ferraz,0,0,UGC cité Rosny,fr
5,2019-05-26T14:17:47.348Z,"Très bon multiplex
Conforme aux autres UGC",0,Rui Jorge Bras Duarte Carreira,149,190,UGC cité Rosny,fr
4,2024-10-19T16:27:59.941Z,Cinéma. Avec de nombreuses salles  relativement propre.,0,patbok,8,20,UGC cité Rosny,fr
5,2024-10-21T21:10:46.433Z,,0,OLIVIER DELAVAULT,10,8,UGC cité Rosny,fr
5,2024-10-21T16:40:57.024Z,,0,Bourlaye SINAYOKO,27,241,UGC cité Rosny,fr
5,2024-10-21T04:19:35.885Z,,0,Ilyes Amokrane,2,0,UGC cité Rosny,fr
5,2024-10-20T23:35:19.936Z,Bien 👌🏾,0,Taps Bancoo,3,0,UGC cité Rosny,fr
4,2024-10-20T22:21:56.636Z,,0,Carole Le Corre,66,101,UGC cité Rosny,fr
4,2024-10-20T18:13:12.015Z,,0,Tomek Tomkikia,5,0,UGC cité Rosny,fr
5,2024-10-20T15:44:28.536Z,"Le nouveau concept du Hall d'entrée est très bien aménagé, les travaux ont bien été pensés. Plus la file d'attente pour l'achat de certaines friandises, c'est en libre service et tant mieux.",1,Myriem Boubou,45,0,UGC cité Rosny,fr
5,2024-10-20T14:25:19.012Z,"Séance du matin super
Pas de bruit  calme et idée  géniale de passer des concerts
D artistes comme Johnny  et Véronique  Sanson",0,ferrand sylviane,5,0,UGC cité Rosny,fr
4,2020-10-23T09:14:19.303Z,,0,Olivier d,51,23,UGC cité Rosny,fr
4,2024-10-19T22:34:39.604Z,,0,Chaima Gelin,0,0,UGC cité Rosny,fr
5,2022-06-13T22:16:48.525Z,"Cinéma propre, personnel agréable et souriant.",1,Angele Guillon,10,3,UGC cité Rosny,fr
4,2024-10-19T15:37:06.462Z,,0,Audrey B,15,28,UGC cité Rosny,fr
5,2024-10-19T09:19:52.155Z,,0,Nadia Elmaanni,7,1,UGC cité Rosny,fr
4,2024-10-19T08:15:52.165Z,,0,Catherine Clidiere,172,1494,UGC cité Rosny,fr
5,2024-10-18T09:53:04.413Z,,0,sheik imran,8,0,UGC cité Rosny,fr
5,2024-10-18T09:45:46.409Z,Le lieu est propre,0,Oriane Locussol,5,3,UGC cité Rosny,fr
5,2019-01-22T00:30:42.513Z,"Superbe remodeling, équipe au top.",0,Herve Amor L,12,5,UGC cité Rosny,fr
5,2024-10-15T16:50:17.230Z,,0,Jean Nicolas Tirlo,19,183,UGC cité Rosny,fr
5,2024-10-15T11:01:05.955Z,Grande salle de cinéma avec un choix de films pour les petits et mes grands Bon cinéma à tout le monde,0,Ludovic Bouraba,62,1,UGC cité Rosny,fr
4,2024-10-15T07:19:36.189Z,,0,Cedric Laurier,4,0,UGC cité Rosny,fr
1,2024-10-14T14:18:31.361Z,"Nous arrivons avec nos places CE entreprise, on nous indique un problème technique wifi, ce n'est pas la première fois. Impossible donc de prendre nos billets avec notre carte ugc bleue. La seule solution proposée est de payer plein tarif à la caisse avec un beau sourire du personnel Ugc. Pour ma part nous sommes repartis et cen'est pas la première fois",0,Garance DIOT,2,0,UGC cité Rosny,fr
4,2024-10-14T13:51:49.336Z,,0,C. Ryuonna,0,4,UGC cité Rosny,fr
4,2024-10-13T15:54:56.060Z,,0,Meryam F,48,43,UGC cité Rosny,fr
2,2019-02-08T10:56:07.434Z,"Bonjour,
Ugc très classqiue!!!
Le problème est que les salles ne sont pas nettoyées entre les séances.
Au prix de la place, la propreté devrait être au rendez-vous, voir même un critèrede choix. (Même si les spectateurs devraient être beaucoup plus respectueux des salles.)",0,Nicolas BEBENEK,15,1,UGC cité Rosny,fr
1,2024-10-12T12:04:10.800Z,,0,more jean luc,12,0,UGC cité Rosny,fr
1,2024-10-11T22:57:09.170Z,"Séance de film exécrable, ce cinéma est horrible : la salle est répugnante (la moquette au sol est collante et trouée, les sièges sont clairement trop usés), le tarif est aberrant (15€ par personne depuis qu'ils n'acceptent plus les tarifs réduits pour demandeur d'emploi), mais surtout ! : ils ne respectent pas le format de diffusion du film (pour les puristes c'est inadmissible) ce qui fait que l'image est ""croppé"" et donc on ne peut pas voir l'image comme elle est censé être diffusée. Il manque des bouts du film.... Flûte !",1,zoé pautot,2,1,UGC cité Rosny,fr
3,2024-10-11T13:13:22.026Z,,0,V B,26,0,UGC cité Rosny,fr
5,2024-10-10T15:33:50.499Z,,0,Abderezak Ihadjadene,38,0,UGC cité Rosny,fr
5,2024-10-10T10:19:12.148Z,,0,d.L,143,58,UGC cité Rosny,fr
4,2024-10-08T21:38:50.586Z,"Accessible facilement, grand parking
Cinéma qui a été rénové

Petit bémol sur le nettoyage des salles entre deux séances qui n'est pas top",0,Lyrinna Ylb_,186,86,UGC cité Rosny,fr
4,2024-10-08T11:54:20.127Z,Moment agréable,0,Michael,171,51,UGC cité Rosny,fr
3,2024-10-08T09:59:30.356Z,,0,dagonet ludovic,31,202,UGC cité Rosny,fr
5,2024-10-07T14:28:55.225Z,"Avant l'achat de 2 billets. Malgré que c'était signalé ""COMPLET"" on a pu acheter les billets il y avait de la place.-",0,Hi Hola,159,651,UGC cité Rosny,fr
4,2023-02-05T11:57:04.582Z,un grand cinéma avec 15 salles. ouvre à 11h45,0,denis bensaid,161,308,UGC cité Rosny,fr
5,2018-05-18T07:41:57.374Z,"Énormément de salles, service sympathique, siège confortable, tout simplement parfait pour regarder un film tranquillement, je ne dirais que 3 reproche : WC peu agréable, climatisation des salles régler au max en été ce qui vous fait vous sentir en hivers parfois et enfin aucun film d'horreur diffusé je trouve cela extrêmement dommage.",1,Fenrir,26,3,UGC cité Rosny,fr
5,2024-10-05T21:04:32.547Z,Très propre et super libre-service pop-corn sandwich. Confiserie. Boissons beaucoup de choix pour une bonne séance,0,Marie CIANI,34,0,UGC cité Rosny,fr
5,2024-10-03T20:04:49.865Z,Plusieurs films au choix,0,D A,292,48,UGC cité Rosny,fr
5,2024-09-28T20:50:59.306Z,qd les films sont bien c'est cool mais si le film est pas bien c'est moins cool,1,Aymen R,39,10,UGC cité Rosny,fr
5,2024-09-28T15:04:40.459Z,,0,mirko djurasevic,14,0,UGC cité Rosny,fr
5,2024-09-23T15:06:20.607Z,Bcp de salles et choix de films,0,Cristina Pereira,36,16,UGC cité Rosny,fr
5,2024-09-21T03:47:50.681Z,,0,Piotr Jaszczak,129,292,UGC cité Rosny,fr
5,2024-09-20T10:28:57.358Z,,0,C I,24,0,UGC cité Rosny,fr
5,2024-09-20T09:22:15.314Z,"Expérience extra, rien à redire",0,Anis Sibachir,22,7,UGC cité Rosny,fr
4,2024-09-18T11:27:23.118Z,,0,magali feron,18,0,UGC cité Rosny,fr
5,2024-09-17T10:59:06.674Z,,0,Alafia Mamodbay Fassy,25,13,UGC cité Rosny,fr
4,2024-08-27T14:08:27.937Z,,0,Timo Timo,62,18,UGC cité Rosny,fr
5,2021-08-04T11:27:56.175Z,"UGC!!!!! Mon cinéma préféré
Toujours bien accueilli...Sièges très confortable....",0,Marie Tchinda,225,7,UGC cité Rosny,fr
5,2018-06-21T11:41:19.480Z,"Pour les cinefils, il est toujours au meme endroit, rien a changer, leur equipe super sympa",0,hantra ahjatay,223,8,UGC cité Rosny,fr
5,2024-09-11T10:10:02.938Z,,0,Guillaume Fines,20,1,UGC cité Rosny,fr
3,2024-09-11T07:48:36.449Z,"Billetterie facile
Tarif élevé pour les adultes
Salle... sale :(",0,Gaël Rispoli,46,0,UGC cité Rosny,fr
4,2024-09-10T17:02:57.967Z,,0,Asakaa P,4,5,UGC cité Rosny,fr
5,2024-09-10T15:32:39.757Z,,0,Jean-Xavier Ghd,9,33,UGC cité Rosny,fr
3,2024-09-08T23:21:28.832Z,,0,Nadia CHETOUANI,4,8,UGC cité Rosny,fr
3,2024-09-08T22:03:03.402Z,Simple,0,Douggy Doug,49,39,UGC cité Rosny,fr
5,2024-09-08T12:00:25.978Z,,0,Elsa Haddad,1,0,UGC cité Rosny,fr
4,2024-09-08T09:44:57.596Z,"De nombreuses salle, le cinéma est plutôt propre, c’est d’ailleurs moi cinéma habituel depuis plusieurs années.

Les récents travaux avec le placement dans un grand espace snack juste avant l’entrée sont ingénieux et donnent envie 😍

En revanche, les popcorn dans ce même espace sont rassis en fin de journée ce qui est vraiment dommage.",0,Imane,94,114,UGC cité Rosny,fr
1,2021-06-02T15:25:49.470Z,"C'est devenu de pire en pire au niveau de la clim. On sort frigorifié du film qu'on vient de voir alors qu'il ne fait même pas chaud dehors surtout le soir. Plutôt que de dépenser l'argent des spectateurs dans la climatisation, vous feriez mieux de réparer l'ascenseur du parking souterrain, en panne depuis le 18 août !! A ce jour, toujours hors service ! 🤬🤬🤬🤬",1,Cécile DAUNAT,71,113,UGC cité Rosny,fr
3,2024-09-05T18:21:10.027Z,Siege salle pop corn au sol et sur les sieges .,0,Eric Vrod,35,0,UGC cité Rosny,fr
4,2024-09-05T12:23:58.388Z,propre,0,soso delastreet,2,0,UGC cité Rosny,fr
3,2024-09-04T19:58:39.995Z,Sympa mais les salles devraient être nettoyées plus efficacement entre les séances,0,Free and Blessed,59,1,UGC cité Rosny,fr
5,2019-10-12T02:46:12.993Z,Très beau cinéma avec plein de salles !,0,Dominique Colin,428,373,UGC cité Rosny,fr
4,2024-08-31T09:17:45.538Z,,0,Guillaume Fenoglio,8,3,UGC cité Rosny,fr
4,2024-08-27T14:54:10.765Z,,0,David Bourgais,40,0,UGC cité Rosny,fr
5,2024-08-27T12:01:06.922Z,"Super , j'ai l'abonnement et franchement sa c'est pratique.
Qui veut aller au cinéma avec moi ? 🤣😂",0,Anthony Lin,17,31,UGC cité Rosny,fr
5,2024-08-25T11:58:36.402Z,,0,Océane Damien,0,0,UGC cité Rosny,fr
4,2024-08-25T11:51:30.845Z,,0,Matthieu Bourdelier,3,0,UGC cité Rosny,fr
5,2024-08-24T05:43:16.785Z,,0,Coralie Rene,7,15,UGC cité Rosny,fr
3,2024-08-22T15:41:26.650Z,Les chaises qui grincent c’est plus possible,0,Chloé Lestang,21,0,UGC cité Rosny,fr
5,2021-07-30T04:36:53.401Z,,0,Manu MouTou,9,0,UGC cité Rosny,fr
2,2024-08-19T11:47:54.787Z,,0,Fabien Léger,10,3,UGC cité Rosny,fr
4,2024-08-18T20:48:28.558Z,,0,Valerie Nelson,9,19,UGC cité Rosny,fr
5,2024-08-17T10:14:18.753Z,,0,Aurelia Veilleur,10,19,UGC cité Rosny,fr
5,2024-08-16T08:05:32.542Z,,0,Barbara Krych,49,72,UGC cité Rosny,fr
3,2024-08-15T17:04:14.710Z,"Très bon cinéma ,la nourriture est plutôt chère.Je recommande...",1,Ranim Zahmoul,37,25,UGC cité Rosny,fr
4,2024-08-14T05:42:15.248Z,,0,Beatrice FERON,11,32,UGC cité Rosny,fr
3,2024-08-13T20:15:06.003Z,"Place un peu etroite, pas le plus confortable pour les grandes tailles.
Les bornes automatisées sont top pour fludifier les entrées.
Faut penser à mettre la clim dans les salles en plein Août.",0,Jeanne MBENGUE,8,5,UGC cité Rosny,fr
1,2024-08-13T12:16:51.432Z,"UNE HONTE ! Je suis allé pour la première (et dernière) fois à l'UGC Rosny qui se fout littéralement des personnes en fauteuil roulant. En effet, toutes leurs salles (j'ai vérifié sur leur site) ont les espaces PMR sur les côtés, près des couloirs d'entrée et de sortie, et, surtout, ce sont des espaces sans sièges à côté ! Ce qui veut dire que, en plus d'avoir des mauvaises places, on ne peut pas partager le film avec les personnes qui viennent avec vous. Ma femme était un rang derrière moi, à plus de 4 mètres ! Et bien sûr, tout cela au prix fort (14.60€ la place !) Votre politique concernant les personnes à mobilité réduite est tout simplement HONTEUSE.",10,Andy Harry,6,0,UGC cité Rosny,fr
5,2024-08-12T14:14:47.843Z,Ciné sympa pour un bon film,0,mario bross,25,0,UGC cité Rosny,fr
4,2018-12-12T15:53:07.918Z,"Le cinéma a bénéficié d'un bon  coup de propre.
Hélas, le snacking et autres boissons sont en distributeurs et payables à l'automate.
Nous résistons en payant à la personne présente, tout autant efficace qu'une machine et bien plus souriante.
Le personnel est accueillant et fait parfaitement son travail.
Je frequente ce cinéma depuis 1997 !",1,pascale berthenet,136,14,UGC cité Rosny,fr
2,2024-08-11T10:47:50.317Z,"Impossible d'utiliser les bornes pour prendre les places de ciné, et en caisse impossible de payer par carte...

Ridicule...",0,D B,12,0,UGC cité Rosny,fr
5,2024-08-11T10:16:03.982Z,Cinema incroyable !,0,lina khedim,6,3,UGC cité Rosny,fr
4,2024-08-10T15:57:50.859Z,"J'ai beaucoup apprécié leur nouveau agencement pour les confiseries. Tout est automatique, finis les longues queues",1,Cinthia martin,15,1,UGC cité Rosny,fr
5,2024-08-10T13:03:51.664Z,,0,Melvin Duvernet,8,10,UGC cité Rosny,fr
2,2024-08-10T11:52:16.865Z,"Je vais dans ce cinéma depuis que je suis adolescente et aujourd'hui j'ai 37 ans. Il y a jamais eu de contrôle des sacs et depuis quelques mois il y a des contrôles. Je suis déjà allée au ciné UGC de châtelet et de la défense il y a pas de contrôle des sacs.

C'est pathétique !!!",0,Hope Urbino,26,0,UGC cité Rosny,fr
5,2024-08-09T18:56:38.118Z,,0,Mist Arya,4,0,UGC cité Rosny,fr
4,2024-08-06T13:14:18.024Z,,0,Christelle Chaussecourte,36,130,UGC cité Rosny,fr
5,2024-08-05T16:53:44.764Z,Toujours aussi top ce cinema. Il faut se garer au centre commercial Westfied puis à pied il vous faudra quelques minutes.,0,Bintou Traoré,139,31,UGC cité Rosny,fr
4,2024-08-05T09:11:21.526Z,Accueillant et facile d'accès,0,Michel Comparin,2,0,UGC cité Rosny,fr
4,2024-08-02T17:17:42.904Z,Cinéma  tranquille  pas trop de monde . Avec accès  au restaurant à  la sortie du cinéma. Bon compromis  pour faire 2 activités.,0,Jess,33,3,UGC cité Rosny,fr
1,2018-05-21T20:39:26.172Z,"Attention, punaise de lit....
Trop chère, pour ce que c'est...",0,Nachate Saïd,54,174,UGC cité Rosny,fr
5,2024-07-31T14:21:05.883Z,"Muito limpo e organizado, várias sessões",0,Nayra Maciel,13,3,UGC cité Rosny,fr
1,2024-07-28T20:54:07.366Z,"Je tiens à partager ma déception suite à ma récente expérience dans votre cinéma. Je suis allé acheter un billet pour passer une soirée spéciale avec ma femme et notre fille, qui aura 12 ans dans seulement trois semaines. Malheureusement, le personnel a refusé de me vendre le billet, sous prétexte que notre fille n'avait pas encore atteint l'âge requis.
Je trouve cela vraiment décevant, surtout lorsque l'on souhaite simplement créer des souvenirs en famille. Dans un monde où les moments précieux sont si importants, il est frustrant de voir que des règles strictes peuvent empêcher de vivre ces instants. J'espère que vous pourrez reconsidérer votre politique à l'avenir pour permettre aux familles de profiter ensemble de ces expériences, même si l'anniversaire est tout proche.",1,SAMUEL DEM,10,1,UGC cité Rosny,fr
4,2024-07-28T17:05:26.149Z,"Bien, mieux même que dans mes souvenirs",0,Maximilien COUDRIET,463,227,UGC cité Rosny,fr
1,2024-07-28T15:16:53.715Z,Aujourd’hui nous nous sommes présenter avec mes enfants au cinéma UGC ROSNY donc ma fille de deux ans a été refusée alors que l’année dernière elle est passée aujourd’hui on me dit c’est interdit les enfants de moins de 3ans mais que si elle paye elle peut rentrer sachant que j’ai payée 7 places Donc soit c’est interdit soit elle paye merci à Ugc d’avoir privée les enfants d’un moment en Famille j’étais plutôt UGC maintenant ça sera Pathé,1,Souhaim MEZHOUD,11,4,UGC cité Rosny,fr
5,2024-07-27T10:05:40.958Z,,0,tam tam-tam,17,2,UGC cité Rosny,fr
1,2024-07-26T14:16:23.514Z,,0,Jonathan Gozlan,2,0,UGC cité Rosny,fr
4,2024-07-25T16:15:25.611Z,,0,Paula Barbosa,2,0,UGC cité Rosny,fr
2,2019-03-18T13:13:03.264Z,"salle toujours très bruyante . L´incessant
Bruit des téléphones et des pop corn.",0,thierry Berrebi,67,38,UGC cité Rosny,fr
4,2024-07-25T05:56:03.810Z,Grand ciné,0,Laurence Routier,57,0,UGC cité Rosny,fr
5,2024-07-24T20:08:31.880Z,Super ambiance bonne équipe,0,xavv techno,227,651,UGC cité Rosny,fr
4,2024-07-24T20:07:59.168Z,,0,Diana F,8,5,UGC cité Rosny,fr
4,2024-07-24T11:02:15.835Z,,0,Soltanao Tk,0,0,UGC cité Rosny,fr
4,2024-07-23T22:04:36.073Z,"Bonne expérience, bon cinéma j’ai beaucoup aimé",1,Koita tandjigora,9,0,UGC cité Rosny,fr
5,2024-07-23T21:13:04.333Z,,0,Hakim Acharifi,7,0,UGC cité Rosny,fr
5,2024-07-23T16:48:30.263Z,,0,kouakou celestine,17,0,UGC cité Rosny,fr
4,2018-06-08T04:53:42.724Z,Personnel agréable,0,Nadine Beauvisage,23,6,UGC cité Rosny,fr
5,2024-07-20T16:48:39.900Z,Bon accueil,0,nf dmnf,64,6,UGC cité Rosny,fr
5,2024-02-17T15:38:51.057Z,Super film rigolo je recommande,0,Lucie Boucher,11,1,UGC cité Rosny,fr
5,2024-07-20T14:26:54.521Z,Très bon cinéma. Depuis les travaux et le self service du popcorn,0,Dalibor Stanisavljevic,665,2266,UGC cité Rosny,fr
5,2024-07-20T13:27:04.464Z,"Je remercie sincèrement ouajid pour avoir retrouvé mon téléphone il était tombé par terre dans la salle de cinéma entre deux sièges ,,je ne l'avais pas entendu tombé,merci pour son professionnalisme",1,violette Châtaigne,23,0,UGC cité Rosny,fr
4,2024-07-20T12:55:21.936Z,,0,Sonia PETIT-BARAT,69,8,UGC cité Rosny,fr
5,2024-07-20T09:47:31.929Z,Très bien,0,Claclou Clara,9,0,UGC cité Rosny,fr
5,2024-07-19T12:24:58.244Z,,0,Richard Habek,1,1,UGC cité Rosny,fr
4,2024-07-18T17:57:19.803Z,,0,Séverine Goudani,2,4,UGC cité Rosny,fr
5,2024-07-17T19:39:38.309Z,,0,Aly Coulibaly,0,0,UGC cité Rosny,fr
5,2024-07-15T17:39:18.475Z,,0,Laetitia MARCELIN,6,1,UGC cité Rosny,fr
4,2024-07-14T08:12:44.173Z,"Faut refaire les moquettes !
C'est dégueulasse
Sinon le reste est bien",0,Sami HDL,103,10,UGC cité Rosny,fr
5,2024-07-13T03:29:19.671Z,Endroit propre agreable equipe souriante. Je recomande,0,Fat Ma,4,0,UGC cité Rosny,fr
5,2024-07-12T04:44:42.911Z,,0,MeeMee ZouukK,9,1,UGC cité Rosny,fr
4,2024-07-11T23:04:46.281Z,,0,Monix Dks,1,0,UGC cité Rosny,fr
4,2024-07-11T18:13:03.913Z,,0,Augusto Mendes,41,17,UGC cité Rosny,fr
3,2024-07-11T17:32:04.045Z,,0,Ferhat OULD AMI,26,7,UGC cité Rosny,fr
3,2017-09-07T14:40:49.078Z,Pas mal 😃,0,Fadila Annab,2,35,UGC cité Rosny,fr
5,2024-07-11T14:10:54.522Z,,0,phguetat guetat,75,23,UGC cité Rosny,fr
5,2024-07-10T11:19:41.886Z,,0,Oscar GIRALDO,8,1,UGC cité Rosny,fr
4,2024-07-09T17:57:34.077Z,Bonne expérience dans ce cinéma qui reste propre dans l'ensemble.,0,Frédéric M,107,34,UGC cité Rosny,fr
5,2024-07-09T16:32:47.668Z,,0,Harmonye.G,30,2,UGC cité Rosny,fr
5,2024-07-09T08:19:20.359Z,,0,Yamina Ferdjallah,20,0,UGC cité Rosny,fr
4,2024-07-08T20:41:03.702Z,Je suis outré su manque de respect des gens. Nous avons reçu des pop corn sur nous pendant le film et les gens laisse la salle dans un état qui me laisse sans voix. Il faut du courage aux équipes de nettoyage si chaque salle est laissé dans le même état. Force à eux.,4,Julie Desbois,7,0,UGC cité Rosny,fr
4,2024-07-08T18:07:16.056Z,,0,Mélodie B,12,0,UGC cité Rosny,fr
5,2024-07-07T17:48:52.365Z,Tout est bien dans ce cinéma,0,vi ra,49,9,UGC cité Rosny,fr
5,2024-07-07T08:04:29.949Z,,0,denis le moine,6,0,UGC cité Rosny,fr
3,2024-07-06T15:16:51.936Z,,0,Karim rimkus,46,0,UGC cité Rosny,fr
1,2024-07-04T14:40:19.619Z,"Bonjour monsieur et madame
ma réclamation ce porte suite à une erreur de réservation nous avons réserver deux places pour vice versa 2 à Ugo des halles au lieu de rosny 2 pour la séance de 15h30 nous nous sommes présente à 15h10 et nous avons constaté l’erreur du lieu j’ai demander .
j’ai eu affaire à trois de vos collaborateurs qui non pas su réaliser l’annulation sachant que nous étions dans le temp de réaliser l’annulation si vos collaborateurs non à pas su réalisé  à vos deux des trois colocataires)puis J’ai eu a faire à la manager et la directrice du cinéma qui mon demander de faire une nouvelle réservation que j’ai faite pour 15h50 et mon demande de contacter le service client pour demande mon remboursement. Mes bien sur impossible de de faire une réclamation sur le
Cite ugc .
Ils font des économies de personnel et en plus il n’on pas le sens du commerce .
Et un manque  d’émpati
CDT

Belle journée à vous
Je reste à votre dispo pour toute question",0,bernard bouaziz,38,16,UGC cité Rosny,fr
5,2024-06-30T22:34:14.449Z,,0,Nour Ghandri,76,22,UGC cité Rosny,fr
5,2024-06-26T14:42:58.343Z,"Super, un très grand cinéma.",0,Rocio F,10,21,UGC cité Rosny,fr
4,2024-06-25T22:17:39.235Z,,0,Lucie Leonidas,8,47,UGC cité Rosny,fr
4,2024-06-22T12:07:35.327Z,,0,Koulla Hamoum,70,11,UGC cité Rosny,fr
2,2024-06-20T20:18:16.402Z,"Personnel globalement agréable mais la salle de cinéma était sale : boîte de pop  corn sur les sièges, traces de pop corn au sol sur les sièges. Il faudrait nettoyer les salles entre les séances sinon c'est dégoûtant vu le prix des place c'est le minimum",2,Natacha Louissaint,122,36,UGC cité Rosny,fr
1,2024-06-20T13:56:00.290Z,Faudrait renouveler le cinéma vu le prix,0,Karim-c,109,297,UGC cité Rosny,fr
3,2024-06-18T19:32:17.604Z,Non respect des formats de projection,0,Sylvain Stempy,2,0,UGC cité Rosny,fr
2,2024-06-18T11:21:04.072Z,"6 fois que je viens dans ce cinéma, les Popcorn sont Toujours aussi caoutchouteuse",0,David Kermch,2,0,UGC cité Rosny,fr
5,2024-04-06T15:33:31.904Z,"Salles confortables, avec des rangées de sièges qui permettent de voir l'écran même si un grand est assis devant soi. Et on peut choisir sa place au moment de l'achat ou de la validation de son ticket.",0,Isabelle Jeanvoine,10,7,UGC cité Rosny,fr
5,2024-06-16T13:41:39.672Z,"Spacieux, propre et bon accueil",0,Corinne D,28,0,UGC cité Rosny,fr
4,2024-06-12T14:29:56.170Z,"Cinéma propre, le personnel nous prend légèrement pour des enfants, l'espace est grand, les salles sont super froides, et les écrans sont légèrement sales, mais dans l'ensemble c'est un bon cinéma UGC.",0,Ps Mone 83,50,8,UGC cité Rosny,fr
5,2024-06-09T04:27:50.924Z,"Cinéma proposant de nombreux films récents à l affiche.
Plusieurs salles, spacieuses et confortables. Le personnel y est sympathique, accueillant et permet de nous aiguiller dans le grand espace proposé.",0,Greg Grego,66,48,UGC cité Rosny,fr
5,2024-06-08T23:32:19.704Z,Lieu agréable et confortable !,0,Floche S,284,78,UGC cité Rosny,fr
