rating,date,review,likes,user_name,user_nb_reviews,user_nb_photos,cinéma,language
1,2024-10-30T17:08:08.021Z,Le site internet UGC est absolument catastrophique. Revoyez votre stratégie digitale. C’est une catastrophe,0,Charlotte Poilleux,9,2,UGC cité Vélizy,fr
3,2024-10-29T16:25:04.455Z,"It is time to invest more.
We pay for confort and not only a movie.
The space between rows is small compared to Pathé Gaumont.
Less ads, add more trailers.",0,Andjela Ivanovic,75,55,UGC cité Vélizy,fr
5,2024-10-29T14:54:35.665Z,,0,Yo Da,25,0,UGC cité Vélizy,fr
4,2024-10-29T12:42:49.125Z,Cinéma bien situé pour manger ensuite.,0,Sylvie THIERY,44,13,UGC cité Vélizy,fr
4,2024-10-29T07:03:07.654Z,,0,David de LACROIX,98,563,UGC cité Vélizy,fr
5,2017-06-11T11:24:24.737Z,Très beau et très accueillant,0,Walter Tovar,334,4301,UGC cité Vélizy,fr
4,2024-10-27T21:24:17.155Z,,0,starfleet yvonne,26,15,UGC cité Vélizy,fr
5,2024-10-27T20:36:32.602Z,,0,Laurent HORVATH,1,11,UGC cité Vélizy,fr
5,2024-10-27T15:55:02.846Z,,0,Faustine SEGUR,14,6,UGC cité Vélizy,fr
2,2024-10-26T08:58:43.305Z,"Un beau cinéma avec de larges espaces confortables pour patienter avant d’intégrer sa salle.

En revanche, j’ai été incommodé par une personne qui mangeait des chips avec le bruit du paquet de chips pendant tout le film et à ma grande surprise cet article alimentaire était vendu par le cinéma ! C’est quand même pas très futé de mettre en vente des articles bruyants puisque ça vient dégrader l’expérience cinématographique pour les autres spectateurs.",1,DAMIEN CAPRA,38,16,UGC cité Vélizy,fr
4,2024-10-26T08:02:06.488Z,,0,Saadia Mbae,11,0,UGC cité Vélizy,fr
5,2024-10-24T18:58:00.784Z,"J adore ce cinéma ,il est super grand,il y a du choix dans les films .",0,Sandra Daviet,219,264,UGC cité Vélizy,fr
5,2024-10-24T14:00:54.369Z,"Salles super, vastes comfortables, fauteuils larges et profonds, acoustique et écran parfaits, propreté impeccable. Le ciné plaisir",0,Mariette Manssat,53,0,UGC cité Vélizy,fr
4,2024-10-23T05:43:13.113Z,,0,Linh PHENG,9,0,UGC cité Vélizy,fr
5,2024-10-22T11:11:57.348Z,,0,BN T,12,0,UGC cité Vélizy,fr
4,2024-10-20T07:54:12.628Z,,0,Hicham Boubetra,26,4,UGC cité Vélizy,fr
5,2024-10-04T20:18:52.063Z,"Toujours aussi bien d’aller au cinéma, accessible en Escalator ou en ascenseur. Confiserie à porte de main avec des réductions si on a la carte UGC. C’est un cinéma propre",0,A. Loubna,37,33,UGC cité Vélizy,fr
5,2024-10-19T15:40:17.688Z,,0,Bird Man,27,1,UGC cité Vélizy,fr
4,2023-07-30T17:54:54.177Z,Ugc bien tenu et tres convivial. Bon par contre arrêtez les places numéroté c est usant,0,Leopold Herout,49,18,UGC cité Vélizy,fr
4,2024-10-19T14:18:47.524Z,Bon cinéma.,0,Emma Tcd,84,34,UGC cité Vélizy,fr
5,2024-10-19T10:03:30.175Z,,0,Jérôme TERGEMINA,42,18,UGC cité Vélizy,fr
5,2024-10-18T19:30:01.545Z,,0,Trynenby,15,3,UGC cité Vélizy,fr
5,2024-10-18T00:38:15.281Z,,0,Herve Amor L,12,5,UGC cité Vélizy,fr
5,2024-10-13T22:14:36.580Z,,0,patricia ray,358,147,UGC cité Vélizy,fr
5,2024-10-13T18:31:43.846Z,,0,Marion Rabusseau,39,15,UGC cité Vélizy,fr
5,2024-10-13T10:11:02.429Z,,0,Melinda,9,2,UGC cité Vélizy,fr
5,2023-10-02T11:22:11.774Z,Confortable et spacieux. Très bonne programmation.,0,Michel Spach,31,22,UGC cité Vélizy,fr
4,2024-10-12T14:11:49.570Z,"Plusque 20 salles de cinéma
Parking disponible et gratuit
Salle propre",0,Med Zied Ben Hmida,116,32,UGC cité Vélizy,fr
5,2024-10-12T10:08:21.259Z,,0,Charlotte Pinault,2,0,UGC cité Vélizy,fr
4,2024-10-11T06:52:33.714Z,,0,Catherine Chouaba,56,27,UGC cité Vélizy,fr
5,2024-10-10T17:09:00.504Z,WAOUH UN VRAI LUXE LE CINÉ MIEUX QUE CERTAINS SALLES DANS PARIS 👍👍👍,0,Jacques Pica,309,118,UGC cité Vélizy,fr
5,2024-10-10T14:57:16.928Z,,0,Salvatore Marzo,19,1,UGC cité Vélizy,fr
3,2024-10-09T11:13:23.355Z,,0,shadock shadock (“shadock”),15,0,UGC cité Vélizy,fr
5,2024-10-09T08:40:46.524Z,,0,Coline Paquereau,82,118,UGC cité Vélizy,fr
4,2024-10-08T13:46:49.360Z,,0,Mourad Lachheb,49,63,UGC cité Vélizy,fr
5,2024-10-07T20:25:57.833Z,Magnifique,0,Juliana Amoah,43,0,UGC cité Vélizy,fr
5,2024-10-07T15:33:33.431Z,Salle propre. Je n'aime pas les sièges parce qu'en fait ils ne sont pas confortables. Par contre le film était nickel et j'aime bien regarder les films dans ce cinéma.,0,Valérie,10,0,UGC cité Vélizy,fr
5,2024-10-07T15:12:19.204Z,,0,corinne Sedillot,51,28,UGC cité Vélizy,fr
5,2024-10-07T12:29:10.862Z,"Franchement s’il est super top, on peut avoir des avant-première et en plus il y a presque personne tard le soir je conseille",0,PaperbXYZ,25,4,UGC cité Vélizy,fr
5,2024-10-06T12:06:52.294Z,,0,Kinder Chocø,118,108,UGC cité Vélizy,fr
5,2024-10-06T10:34:31.676Z,,0,Maxime T,6,0,UGC cité Vélizy,fr
5,2024-10-05T17:24:56.957Z,Personnel agréable et serviable les salles sont grandes et très propre,0,Sylvie Messon,22,74,UGC cité Vélizy,fr
5,2024-10-04T17:57:08.753Z,,0,Bérénice de Boé,3,0,UGC cité Vélizy,fr
4,2024-10-03T12:30:39.113Z,Très bon cinéma avec une grande variété dans la programmation et de grandes salles avec un bon son. Dommage que la vente de moissons et de snacks soit si Chère!,0,ZHOU Fabienne (“Fabienne BOURRIER ZHOU”),39,44,UGC cité Vélizy,fr
4,2024-10-01T19:52:59.945Z,,0,faycal bechellaoui,102,36,UGC cité Vélizy,fr
5,2024-10-01T05:09:03.563Z,Un endroit idéal pour les cinéphiles... Espace vaste pour se détendre et voir les films dans les grandes salles 🎬🎬,0,Sarravanabavan Durairaj,30,0,UGC cité Vélizy,fr
5,2023-01-25T10:23:21.919Z,Grand choix de films. Salle propre. Accueil chaleureux,0,bea rouillier,139,179,UGC cité Vélizy,fr
5,2024-03-27T08:16:56.853Z,SALLE  AGREABLE .BON FILM,0,Marie Madeleine Le Gall Ruyter,124,218,UGC cité Vélizy,fr
1,2024-09-29T16:07:24.357Z,"Boisson et glaces interdites à l'intérieur pour raison d'hygiène alors qu'ils vendent eux mêmes ces produits la...
Attention : pas d'appui tête sur les sièges, très désagréable pour voir un film.",0,Grégoire NEAUTICA,45,0,UGC cité Vélizy,fr
5,2024-09-29T06:43:10.695Z,"Buena imagen, buen sonido, limpio y amplio 😊",0,Silvia Gutierrez,131,433,UGC cité Vélizy,fr
5,2024-09-28T22:41:09.563Z,,0,Marieguite2 Nifle,9,0,UGC cité Vélizy,fr
5,2022-12-11T09:36:05.369Z,"Très large choix de films, salles confortables et personnels sympas",0,Didier Bzh,122,11,UGC cité Vélizy,fr
5,2024-09-27T05:26:57.451Z,,0,Patrick,56,171,UGC cité Vélizy,fr
5,2024-09-26T16:05:57.728Z,,0,Elisabeth ERNST,25,12,UGC cité Vélizy,fr
5,2024-09-25T03:20:57.221Z,😎👍,0,Dimitri Bakir,12,0,UGC cité Vélizy,fr
4,2024-09-24T23:02:00.629Z,,0,robert Boulleys,71,83,UGC cité Vélizy,fr
4,2023-10-24T19:30:27.394Z,"Cinéma spacieux avec beaucoup de salles et beaucoup de choix, bien fait, le personnel très aimable, par contre les prix restent élevés sans parler des snacks , pour le prix le ménage devrait être fait entre les séances, nos places étaient pleines de pop corne et de nourriture de la séances d'avant j'imagine.
Et la pub pendant 20mnts c'est abusé",0,Sierra Alpha,96,270,UGC cité Vélizy,fr
1,2024-09-22T21:41:45.618Z,"J ai tourné de l œil pendant la séance, il faisait 35 degrés dans la salle, sièges inconfortables.

Une partie du personnel sympa, une autre moins.

J aurais bien aimé que le manager s excuse mais il m a expliqué qu à cause du mauvais temps la Clim n était pas nécessaire.

🙃",1,claude durand,13,0,UGC cité Vélizy,fr
1,2024-09-22T13:56:00.932Z,"Je déconseille fortement pour les personnes ayant un abonnement illimité.
La séance est programmée a 15h40, vous arrivez à 15h41, votre réservation est annulée et vous devez reprendre des places sur une borne (au risque de perdre ses places initiales qui sont remises en vente).
Le film commence à 16h (20 minutes de pub).
A la borne, vous sortez des tickets papier (vive l'écologie).
Respectez un peu plus vos abonnés, vous pourriez laisser 10 minutes avant de recommercoaliser les places.
Prenez exemple sur Pathé que je regrette amèrement depuis mon déménagement.",1,Keny Arkan,3,0,UGC cité Vélizy,fr
1,2024-09-21T22:12:00.452Z,"Chez UGC Vélizy, on nous prend pour des oiseaux",0,michael Bento,2,0,UGC cité Vélizy,fr
5,2024-09-21T09:32:56.085Z,Très bon cinéma avec beaucoup de nouveautés je recommande,0,EBA Adam,61,44,UGC cité Vélizy,fr
5,2019-10-15T15:29:17.817Z,"2024 : Un très bon cinéma !

2019 : Un cinéma très récent, très pratique d'accès, avec des restaurants autour de type centre commercial. Projections en VO pour les films étrangers avec parfois des mixtes VO/VF. De belles salles avec souvent de la place disponible, et du confort UGC.",0,Laurent C.,383,688,UGC cité Vélizy,fr
5,2024-09-20T11:45:54.490Z,"Cinéma au top, beaucoup de films, des salles agréables. Le parking est gratuit, il est dans une zone commerciale où il y a aussi des restaurants. Que dire de plus ?",0,Béné N.,163,0,UGC cité Vélizy,fr
5,2024-09-20T04:47:36.560Z,"Cinéma propre et agréable.
Je suis chez UGC depuis de nombreuses années.
En revanche, je ne comprends pas pourquoi les sièges ne sont pas aussi confortables que chez la concurrence.
Quand le ciné a été refait, c'était l'occasion de mettre des sièges plus confortables en termes de place et de matières . Dommage",1,LENA PRADA,12,0,UGC cité Vélizy,fr
5,2024-09-19T14:11:12.060Z,,0,David Campos,19,0,UGC cité Vélizy,fr
5,2021-07-21T19:09:35.936Z,"Bel et vaste établissement avec un large éventail de salles agréables et grandes, Large programmation. Facilités pour se garer à proximité.
Places numérotées lors de la réservation ou de l'achat. Bornes d'achat des billets 🎟. Avant ou après la séance, large choix de restauration, dans la partie restauration du Centre commercial.",1,Jean-Pierre Lafont,75,188,UGC cité Vélizy,fr
4,2024-09-17T20:33:24.304Z,,0,Maryam Aidara,32,3,UGC cité Vélizy,fr
5,2024-09-17T15:00:11.841Z,,0,Rubiano Chloé,21,0,UGC cité Vélizy,fr
5,2024-09-16T19:12:44.449Z,,0,valentin nion,23,6,UGC cité Vélizy,fr
5,2024-09-16T16:34:57.479Z,Bah c bien,0,Arnaud Chevallon,2,0,UGC cité Vélizy,fr
5,2021-10-16T14:04:15.348Z,Top comme d'hab,0,Yves A. Saulnerond,3,8,UGC cité Vélizy,fr
5,2024-02-18T13:56:35.150Z,Très belles salles. Choix de films très  large. Endroit agréable.,0,Jean-François Noel,107,28,UGC cité Vélizy,fr
5,2024-09-14T09:16:59.763Z,"De nombreuses salles, de multiples films 👍",0,CHRISTINE EMONNOT,150,433,UGC cité Vélizy,fr
5,2024-09-13T05:19:26.444Z,,0,Christophe Laroche,19,25,UGC cité Vélizy,fr
4,2024-09-12T13:11:04.982Z,,0,Lisa Bigueur,0,0,UGC cité Vélizy,fr
5,2024-09-10T06:44:04.144Z,,0,Claudio Brianesi,47,238,UGC cité Vélizy,fr
1,2024-09-09T11:05:15.211Z,"15€ la séance, et puis quoi encore ?",0,Pauline Vernier,43,0,UGC cité Vélizy,fr
5,2024-09-09T05:46:08.507Z,,0,Perle Buchanan,12,1,UGC cité Vélizy,fr
4,2024-09-08T16:20:58.081Z,,0,A_lapassiondecoco Séquoia,16,9,UGC cité Vélizy,fr
5,2024-09-08T14:43:50.731Z,Tres beau cinema,0,Sacha Robin,39,86,UGC cité Vélizy,fr
5,2024-09-08T11:50:26.226Z,Très bien,0,92 Itj92,27,22,UGC cité Vélizy,fr
4,2024-09-07T19:21:00.681Z,,0,Ramzi Reguigui,7,76,UGC cité Vélizy,fr
5,2024-09-07T16:41:00.771Z,,0,ALEXANDRE BEGUIN,2,0,UGC cité Vélizy,fr
5,2024-09-05T20:22:52.823Z,Great theaters and movies selections. Snacks are bit too expensive,0,J L,150,635,UGC cité Vélizy,fr
4,2024-09-04T18:25:57.534Z,,0,flavien gazier,17,0,UGC cité Vélizy,fr
5,2024-09-03T16:39:34.089Z,"Beaucoup de salles et bien entretenues.
Peu de monde le week-end durant les vacances scolaires, ce qui est plutôt cool.",0,Lou Dsp,52,58,UGC cité Vélizy,fr
1,2024-09-03T09:14:25.132Z,"PLACES DE CINÉMA, BEAUCOUP BEAUCOUP TROP CHER !!!",0,Christian Brunati,71,124,UGC cité Vélizy,fr
4,2024-09-02T12:42:32.107Z,,0,Kevin TheRedLiban,36,11,UGC cité Vélizy,fr
5,2024-09-01T15:55:03.573Z,"28 Salles avec un large choix, aller je mets 5 étoiles car je n’ai rien trouvé à re dire.",0,Michel MORFIN,19,25,UGC cité Vélizy,fr
5,2024-08-31T20:17:16.696Z,Les salles sont très vastes avec des sièges décalés en hauteur et une sonorisation puissante,0,benoit klimberg,43,0,UGC cité Vélizy,fr
3,2024-08-31T11:25:03.408Z,Нормальный кинотеатр.  Есть очень много залов для просмотра.,0,Svetlana Gutsu,103,53,UGC cité Vélizy,fr
5,2024-08-30T15:32:20.606Z,Salle propre environnement tranquille,0,Yann Droal,8,36,UGC cité Vélizy,fr
5,2024-08-29T16:26:31.499Z,"Belles sales, bien entretenues. Le son était un peu fort mais c'est un avis personnel. Je recommande!",0,Mel L,36,1,UGC cité Vélizy,fr
3,2024-08-29T08:27:17.833Z,"Heureusement que les fauteuils sont confortable et la projection de qualité, mais a 15,50€ la place pour une projection standard (non 3d, non atmos, non laser...) c'est le moins qu'on puisse attendre...",0,Alex P,10,0,UGC cité Vélizy,fr
5,2024-08-25T16:44:07.948Z,Tres agreable cinéma,0,jm s,26,12,UGC cité Vélizy,fr
5,2024-08-25T14:51:35.291Z,Très bien,0,Brunet Alain,12,0,UGC cité Vélizy,fr
5,2024-08-25T08:59:58.181Z,Belle salle,0,Chris Nunez,51,0,UGC cité Vélizy,fr
5,2024-08-24T20:32:48.801Z,,0,Vallerix Audrey,10,2,UGC cité Vélizy,fr
5,2024-08-22T20:49:27.617Z,,0,nader neji,2,0,UGC cité Vélizy,fr
4,2024-08-22T15:02:16.972Z,"UGC Vélizy : Une expérience cinéma à ne pas manquer

Je fréquente régulièrement l’UGC Vélizy depuis trois à quatre ans, depuis la période du COVID-19. Il y a environ un an et demi, j’ai décidé de prendre la Carte UGC Illimité—l’une des meilleures décisions que j’ai prises en tant que cinéphile.

Avantages :

1.	Qualité exceptionnelle : L’UGC Vélizy se distingue comme l’un des meilleurs cinémas UGC, avec une conception et une architecture de premier ordre.
2.	Écran et son impressionnants : De grands écrans avec projection laser et un excellent son offrent une expérience immersive.
3.	Bien entretenu : Le cinéma, y compris les toilettes, est toujours propre et bien entretenu.
4.	Personnel amical : Le personnel est poli, efficace et toujours prêt à aider.
5.	Projections de films classiques : J’apprécie particulièrement qu’ils diffusent parfois des films plus anciens, un vrai plaisir pour les cinéphiles.

Inconvénients :

1.	Parfois, la projection ne remplit pas l’écran, ce qui peut être distrayant.
2.	Récemment, il y a eu moins de projections en version originale sous-titrée (VOSTF) au profit des versions doublées en français.

Conclusion :
Malgré ces petits inconvénients, l’UGC Vélizy reste un choix de premier plan pour les amateurs de cinéma. La Carte UGC Illimité vaut vraiment le coup pour la qualité et l’expérience que ce cinéma offre.",0,Vivek Chanumolu,16,20,UGC cité Vélizy,fr
4,2024-08-21T18:01:30.192Z,,0,Isabelle Lassus,28,0,UGC cité Vélizy,fr
3,2024-08-21T10:37:02.501Z,"Je mets trois étoiles uniquement car il y a beaucoup trop de séance VOSTF, Même si je comprends que c’est pour la beauté du cinéma, mais il faudrait au moins quand même prévoir de mettre une ou deux séance en VF !

Aucun UGC à proximité de chez moi, ne prévoit une version française !",0,Marc Poisson-Geslin,3,1,UGC cité Vélizy,fr
5,2024-08-20T18:06:45.403Z,,0,romain Descieux,19,27,UGC cité Vélizy,fr
2,2024-08-20T15:08:35.257Z,Trop cher,0,Vincent Meurot-Courrier,44,230,UGC cité Vélizy,fr
5,2024-08-20T07:12:15.933Z,,0,H K,41,16,UGC cité Vélizy,fr
5,2024-08-19T11:57:07.481Z,,0,Joe . A,167,219,UGC cité Vélizy,fr
5,2024-08-18T22:12:06.611Z,,0,amelie,292,1003,UGC cité Vélizy,fr
5,2024-08-18T20:40:23.186Z,,0,jehin coralie,110,713,UGC cité Vélizy,fr
2,2024-08-18T19:21:32.517Z,"Pas de réhausseur pour les enfants…

Sympa de penser à eux 🤔",1,Pierre STELMASZYK,4,0,UGC cité Vélizy,fr
5,2024-08-17T19:02:35.714Z,,0,Aniéla Kucharski,67,1737,UGC cité Vélizy,fr
4,2024-08-17T12:05:37.658Z,Immense complexe cinéma avec 28 salles. Salles confortables avec une bonne qualité de son et grand écran.,0,Yves Monvoisin,344,606,UGC cité Vélizy,fr
5,2024-08-17T06:19:58.042Z,,0,Mohamed Manil SOUFI,4,10,UGC cité Vélizy,fr
3,2023-04-19T06:14:42.511Z,"Très bien.
Très jolie salle",0,Hélène Petitjean,14,0,UGC cité Vélizy,fr
4,2024-08-15T12:28:32.001Z,,0,Martine bastin,61,7,UGC cité Vélizy,fr
5,2024-08-13T12:14:24.019Z,,0,Ambre Doya,3,0,UGC cité Vélizy,fr
5,2024-08-13T11:48:37.013Z,,0,celtikgwada,89,41,UGC cité Vélizy,fr
4,2024-08-13T10:40:22.684Z,,0,Giovanni Lorenzo,9,17,UGC cité Vélizy,fr
3,2024-08-11T19:32:56.761Z,"Salle N° 23 petite, pas de clim' et le comble, le son ! Ca hurle !! Obligé de mettre les mains sur les oreilles . Le reste , ça va",0,Thierry Dolfi,865,2567,UGC cité Vélizy,fr
4,2024-08-11T13:34:10.327Z,"Salle agréable, propre
Bornes de billets nombreuses
Parking
Agent  de sécurité à l’entrée
Contrôle ticket à faire progresser
Un sourire, un bonjour, un regard  permettrait l’étoile complémentaire…",0,bree,9,5,UGC cité Vélizy,fr
4,2024-08-10T21:48:51.701Z,,0,fou agg,93,25,UGC cité Vélizy,fr
4,2024-08-10T13:38:32.310Z,,0,taissir mohamed,119,3,UGC cité Vélizy,fr
5,2024-08-08T03:04:19.385Z,,0,Chrystelle quignaudon,5,6,UGC cité Vélizy,fr
5,2024-08-07T21:43:51.597Z,"Très grand cinéma, refait à neuf avec plus de 20 salles. Plusieurs restaurants se trouvent à côté, vaste parking, facile d’accès. Les places de cinéma sont chères aujourd’hui mais il existe pas mal de réductions via certains emplois ou société pour adoucir la note.",0,Romain Cdr,311,81,UGC cité Vélizy,fr
5,2024-08-07T18:38:20.257Z,Beaucoup de salles avec un bon choix de films vost et vf,0,Franz Ruaux,198,273,UGC cité Vélizy,fr
5,2024-08-04T14:56:13.608Z,Très propre,0,Miguiz,23,0,UGC cité Vélizy,fr
5,2024-08-04T06:15:01.418Z,,0,Gabriel Viroti,38,13,UGC cité Vélizy,fr
5,2024-08-03T19:36:20.072Z,,0,正義Jazz,36,30,UGC cité Vélizy,fr
5,2024-08-03T18:02:46.707Z,,0,Saud Arshi,25,6,UGC cité Vélizy,fr
5,2024-08-03T14:36:26.197Z,,0,Davide Da Silva,2,5,UGC cité Vélizy,fr
5,2023-04-26T19:18:10.340Z,,0,michaud philippe,13,0,UGC cité Vélizy,fr
5,2024-08-02T21:26:03.693Z,Plutôt très confort.,0,Jérémy TC,73,49,UGC cité Vélizy,fr
5,2024-08-01T20:34:35.673Z,,0,Ivana,1,1,UGC cité Vélizy,fr
5,2024-08-01T20:07:58.638Z,"Super grand cinémas avec une vingtaine de salle. Le cinéma est propre, les sièges devraient être un peu plus confortables notamment pour les longs films où l’on ressort avec un petit mal en bas du dos. Sinon vraiment rien à dire !",0,Marie Hrt,149,416,UGC cité Vélizy,fr
5,2024-08-01T10:27:53.412Z,,0,Lurdes CRAVID,3,22,UGC cité Vélizy,fr
4,2024-08-01T07:21:12.193Z,,0,filipe rodrigues (“Filou”),11,914,UGC cité Vélizy,fr
3,2024-07-30T13:21:20.336Z,,0,Leyna Barrett,4,0,UGC cité Vélizy,fr
4,2017-06-18T13:44:08.193Z,Bon cinéma. Avec des films en vo.,1,Frederic Mulot,205,1171,UGC cité Vélizy,fr
5,2024-07-27T00:03:52.923Z,Très beau cinéma,0,Yassine Ozdemir,52,17,UGC cité Vélizy,fr
4,2024-07-26T16:13:49.344Z,,0,Gilles Gautier,2,0,UGC cité Vélizy,fr
5,2023-09-21T13:28:34.137Z,C'est beaucoup mieux depuis la rénovation. Il manque un café un peu convivial et les surveillants qui nous sautent dessus dès qu'on a quelque chose de l'extérieur... Le personnel n'est pas tjs gracieux,0,Mélanie DM,139,23,UGC cité Vélizy,fr
5,2024-07-26T08:44:19.446Z,,0,Dramsy Nourmahamede,17,0,UGC cité Vélizy,fr
5,2024-07-24T20:44:36.719Z,Totalmente recomendable!! El mejor cine de la zona,0,Benjamin Anderlini,15,0,UGC cité Vélizy,fr
5,2024-07-24T10:30:27.322Z,,0,Samira Fril,7,0,UGC cité Vélizy,fr
4,2024-07-23T18:03:06.837Z,,0,Henda Allagui,49,51,UGC cité Vélizy,fr
5,2024-07-22T21:53:19.898Z,,0,Md Autos,111,9,UGC cité Vélizy,fr
5,2024-07-21T19:01:52.698Z,,0,marie helene soulier,2,0,UGC cité Vélizy,fr
5,2024-07-21T13:38:10.836Z,,0,Frédéric ANNE,118,285,UGC cité Vélizy,fr
5,2024-07-21T07:15:16.566Z,,0,Valérie Paul,29,0,UGC cité Vélizy,fr
5,2024-07-20T03:52:10.509Z,,0,Jules ANDREA,30,2,UGC cité Vélizy,fr
4,2024-07-18T21:44:58.292Z,,0,bernard maillot,7,3,UGC cité Vélizy,fr
4,2024-07-18T16:24:44.023Z,Bon cinéma grand spacieux et confortable,0,Skaramanga,29,0,UGC cité Vélizy,fr
4,2024-07-18T14:26:20.063Z,"Lieu agréable, aéré, il est facile de circuler. Beaucoup de boutiques et d'enseignes, il y en a pour tous les goûts et toute les bourses.",0,Ulric Guyot,13,2,UGC cité Vélizy,fr
5,2024-07-17T22:55:13.023Z,"Les salles sont de bonne taille, chacun sa place numéroté ce qui permet une meilleure gestion en entrant. Les locaux sont neufs et le personnel est très aimable je recommande",0,Hana HAJJEM,11,2,UGC cité Vélizy,fr
5,2024-07-16T19:22:24.336Z,,0,Oum Sou,41,1,UGC cité Vélizy,fr
5,2024-07-16T17:38:11.434Z,"confortable, rien à voir avec l'ancien ugc de velizy.",0,laure piganiol,33,13,UGC cité Vélizy,fr
3,2024-07-16T10:27:56.412Z,,0,pascal fedida,3,7,UGC cité Vélizy,fr
3,2024-07-16T07:56:19.864Z,"Sièges peu confortables, surtout pour les personnes souffrantes (qui ont droit à une petite toile de temps à autre, n'est-ce pas) et calibrage des écrans inadaptés pour les films à spectacle... Dommage. Lieu agréable au demeurant.",0,M S,93,6,UGC cité Vélizy,fr
5,2024-07-15T21:37:25.085Z,,0,Pascal Villard,2,5,UGC cité Vélizy,fr
3,2024-07-15T14:23:25.876Z,,0,Denis Herbelin (Bacchus),89,1365,UGC cité Vélizy,fr
5,2024-07-13T09:11:43.751Z,Sympa,0,Khaled,24,53,UGC cité Vélizy,fr
4,2024-07-12T14:34:53.928Z,Toujours aussi bien depuis la création du lieu.,0,Carol Lemarchand,84,60,UGC cité Vélizy,fr
5,2024-07-12T12:14:55.094Z,,0,Sophie Guillemot,3,0,UGC cité Vélizy,fr
1,2024-07-09T20:44:21.979Z,"Personnels de contrôle sont absolument débiles dans ce cinéma!   Nous sommes allés durant la fête du ciné, le régi nous a traité de fraudeurs alors que nous avons nos tickets chacun + le reçu du paiement ! La fête du ciné est faite pour attirer + des spectateurs,  pas pour dégouter les gens ou accuser n'importe qui, d'autant plus que personne ne s'amuse à frauder durant la fête du ciné...vu le prix par rapport aux autres jours !!! faudrait absolument changer les personnels de contrôle, visiblement je ne suis pas la 1er ni la dernière personne à me plaindre de cela!

Sans parler de leurs sièges inconfortables....une raison de plus de fuir",2,X Z,6,0,UGC cité Vélizy,fr
5,2024-07-09T19:29:37.124Z,"Bon ciné, grand et plein de choix de films. Bien situé et facile de se garer et de manger avant ou après la séance.",0,Celia BD,110,39,UGC cité Vélizy,fr
5,2024-07-09T17:56:10.473Z,"J'adore ce cinéma, le choix est riche en film et rediffusion. Les espaces sont vastes et agréables. Les salles sont spacieuses et confortables.",0,Meriem DEF,32,0,UGC cité Vélizy,fr
4,2024-07-08T08:34:00.984Z,,0,moussa dao,1,7,UGC cité Vélizy,fr
5,2024-07-07T17:11:18.767Z,Cinéma avec plein de salles. Très propre. Tout est nickel.,0,Coralie Dayan,202,316,UGC cité Vélizy,fr
