rating,date,review,likes,user_name,user_nb_reviews,user_nb_photos,cinéma,language
5,2024-10-23T19:55:36.331Z,"Siège confortable, prix adhérant attractif si vous êtes 2 avec la carte UGC .. top",0,Arnaud CLEMENT,36,243,UGC Créteil,fr
4,2024-10-22T10:45:06.815Z,,0,BELKECIR Cherif,22,4,UGC Créteil,fr
3,2024-10-22T09:33:31.866Z,,0,Chloé Monnet,11,15,UGC Créteil,fr
4,2024-10-21T13:02:16.992Z,Correct merci,0,Franck Jovet,105,45,UGC Créteil,fr
4,2024-10-20T17:04:18.520Z,,0,Marine Guedet,8,8,UGC Créteil,fr
1,2024-10-20T15:39:19.610Z,"Une honte ! Ma fille et ses copines (14 ans) ont pris leurs places pour Amour Ouf. Dans la salle leurs places sont occupées par 3 jeunes garçons adultes. Elles n'osent rien dire. Elles prennent d'autres places ...  pour faire court le vigile est appelé et il demande à ma fille et ses copines de sortir sous peine d'évacuer la salle.
Bravo ! Bravo à votre vigile incompétent. Bravo de s'en prendre à des gamines de 14 ans sans essayer de traiter le vrai problème.
Bravo pour l'intimidation.
C'était 3 ados toutes timides qui avaient juste envie de passer un bon moment ensemble au cinéma !",11,Yvette DEVERCHERE,42,10,UGC Créteil,fr
4,2024-10-20T11:02:23.261Z,,0,Françoise Hozé,53,47,UGC Créteil,fr
3,2019-12-16T11:21:31.779Z,"Beau cinéma,  seul inconvénient quand ont est handicapé et que le film est terminé,  il n'y a jamais personne pour nous envoyer l'ascenseur. Cela fait quatre fois que nous avons le problème et arrivée en bas avec beaucoup de difficultés,  il n'y a personne au poste de sécurité .il faudrait mettre le boutons d'envois de l'ascenseur ailleurs.",0,Titi Martine,112,9,UGC Créteil,fr
5,2024-10-20T04:18:52.966Z,,0,Tee Mancho,15,2,UGC Créteil,fr
5,2024-10-19T23:22:20.575Z,,0,estele r,83,72,UGC Créteil,fr
4,2024-10-16T14:57:14.941Z,,0,Aline Robe,20,3,UGC Créteil,fr
5,2024-10-16T11:05:50.769Z,Cinéma bien placé et propre à côté d'un très jolie jardin.,0,Gisele Dos Santos,80,7,UGC Créteil,fr
4,2024-10-16T10:49:56.317Z,,0,Karweens Jean,8,0,UGC Créteil,fr
5,2024-10-15T16:50:07.503Z,,0,Jean Nicolas Tirlo,19,183,UGC Créteil,fr
5,2024-10-14T06:39:44.993Z,,0,Adrien Barrade,38,0,UGC Créteil,fr
2,2024-10-14T05:47:25.691Z,"En apparence, beau cinéma plutôt moderne. Cela étant, les sièges ont vécu, peu de places pour les jambes et c’est sale. Dans la salle 21 dimanche à 17h, des personnes s’amusaient à prendre en photo l’écran avec leur flash. Personne n’est intervenu. Sans parler des discussions, bruits de bouche insupportables",0,Marie Kersuzan,520,760,UGC Créteil,fr
5,2024-10-13T18:41:31.896Z,,0,Lourdes Montes,16,1,UGC Créteil,fr
4,2024-10-13T04:47:48.204Z,De nombreuses salles. Spacieux et propre.,0,coralie Vincent,386,640,UGC Créteil,fr
3,2024-10-10T19:58:40.478Z,,0,Eve Loriette,0,0,UGC Créteil,fr
4,2024-10-08T19:45:14.982Z,,0,Patrice Leguerinais,0,0,UGC Créteil,fr
1,2024-10-08T13:09:19.693Z,"Bonjour, j'ai reçu la semaine dernière quatre mails identiques m'informant que dans le passé j'étais redevable de 20e de frais de gestion. Je précise que quelques jours avant ces mails j'ai réussi à faire une carte ugc illimité et dans la foulée réglé directement les frais liés à mon abonnement en ligne sans aucune difficulté.
Suite à ces quatre mails, je n'ai pas réussi à trouver le lien sur le site ugc me permettant de régler cette modique somme. Je me suis donc rendue dans mon cinéma habituel en espérant pouvoir régler cette somme. Ma situation n'a pour le moins pas intéressée la manager présente cet après-midi en question. Après 45 minutes à camper devant elle, celle-ci a enfin daigné me demander mes coordonnées pour rédiger un mail au siège. A mon humble avis, sa demande avait plutôt pour but de me faire quitter les lieux. Aussi, j'ai durant ces 45minutes au cinéma tenté de joindre à 5 reprises votre service clients qui ne m'a pas répondu. Vous devriez revoir la dénomination de ce numéro qui est loin d'être un service pour les usagers ugc. Pouvez-vous me permettre de régler cette somme ? Ou dois-je vous mettre en demeure d'exécuter mon contrat comme l'impose la législation en vigueur, dois-je bloquer vos prochains prélèvements et m'abonner chez pathé ?
Je trouve ça anormal que je ne puisse pas régler cette somme dans un cinéma ;  sans compter ce manque de prise en charge de la manager qui est juste révoltant.
Votre politique ne permet pas d'apporter une satisfaction et une fidélisation de votre clientèle.
Ne vous étonnez pas que les français se tournent vers des plate-formes telles Netflix et ont déserté vos salles.

Cordialement,

Sarah FREART",0,Sarah FREART,23,2,UGC Créteil,fr
5,2022-03-29T05:49:10.650Z,"Très bonne salle, et propre.",0,Pascal Chene,93,6,UGC Créteil,fr
4,2019-03-07T19:37:24.184Z,C'est un endroit agréable et facile d'accès,0,Isabel Cardoso,57,9,UGC Créteil,fr
5,2024-10-04T15:14:38.501Z,جميل,0,Khalid elropy,142,37,UGC Créteil,fr
3,2024-10-04T13:40:46.828Z,"C'est une vraie usine. Heureusement, le personnel est plutôt sympathique et les lieux très fonctionnels.",0,Daniel Dubreuil,14,3,UGC Créteil,fr
3,2024-10-03T23:13:51.456Z,"C’est mon cinéma de référence car j’habite pas loin, plusieurs fois que nous nous organisons ( mon mari et moi) pour faire des petites séances de cinéma en amoureux, les sièges sont salles et le sol est colant avec plein de pop corns la prochaine fois je n’oublierai pas de prendre les photos , les sièges grinces et bouge les autres siège d’à côté si quelqu’un a le malheur de bouger … les gens doivent avoir un certain savoir vivre et donc respecter les lieu mais le personnel est là aussi pour vérifier et mettre au propre pour les prochaines personnes…
C’est notre 12 eme séance en 3 mois et c’est toujours sale c’est vraiment dommage.
Par contre beaucoup choix de film donc c’est pour ça que nous venons encore.
J’espère que mes remarques seront prise en compte et qu’une amélioration sera effectué.",0,Constance HÉBERT,30,4,UGC Créteil,fr
5,2024-10-03T16:24:43.672Z,"Achat des billets très facile aux machines - Salles, sanitaires propres
Comme dans tous les cinémas les friandises et boissons sont chers",0,Marie-Jo VINGADASSALON,130,287,UGC Créteil,fr
5,2024-10-02T22:30:09.091Z,Jamais eu de problème,0,pikkanna,14,47,UGC Créteil,fr
4,2024-10-02T20:31:13.044Z,Très beau cine,0,Luc Jin,21,3,UGC Créteil,fr
2,2024-10-02T10:02:35.894Z,,0,Isatis Nath,46,1,UGC Créteil,fr
4,2024-09-30T00:34:14.417Z,Très belle expérience,0,illa ortega,33,3,UGC Créteil,fr
5,2024-09-29T20:13:04.036Z,,0,Mariama yaffa,17,0,UGC Créteil,fr
5,2024-09-29T19:51:06.397Z,It was a nice place,0,Sarra Laida,16,3,UGC Créteil,fr
5,2024-09-28T16:16:38.281Z,Pratique avec le parking gratuit,0,michel le goas,450,4,UGC Créteil,fr
5,2024-09-28T14:45:38.893Z,,0,Karim TABARAK,62,3,UGC Créteil,fr
5,2024-09-27T04:06:48.488Z,,0,Jusneria Neto,1,1,UGC Créteil,fr
5,2024-09-23T15:04:58.559Z,Bcp de salles et de choix de films,0,Cristina Pereira,36,16,UGC Créteil,fr
4,2024-09-22T20:16:26.707Z,Super cool ! Simplement monter au premier si on vient du parking pour y accéder. Pas d'accès tout en bas,0,A,37,14,UGC Créteil,fr
5,2024-09-22T19:27:35.687Z,,0,Maxime Lemaire,3,3,UGC Créteil,fr
5,2024-09-22T16:25:34.507Z,"Première expérience, première réussite. Franchement rien à dire. Tout était nickel. Je sais pas si c’est toujours comme ça. Mais en tout cas c’était parfait. Le service pour les confiseries était très rapide, le personnel est sympa. Lors de la séance nos places ont été prises par d’autres personnes. Le personnel sur place nous a tout de suite aidés sans même qu’on leur demande. La salle était propre, on avait de la place pour les jambes. 👍",0,sousa martins leonardo,40,6,UGC Créteil,fr
5,2024-09-21T20:46:49.721Z,La sélection de films proposée est toujours bien choisie,0,Duval Antoine,7,0,UGC Créteil,fr
1,2024-09-21T15:24:27.325Z,"- Programmation très faible en VOSTFR (je n'ai plus 8 ans désolé
- Salle pas nettoyé entre les séances (popcorn partout sur les sièges etc)
- Population pas respectueuse (téléphones, discussions) et personne d'UGC ne passe pour rappeler à l'ordre les gens (alors qu'ils sont 14 en bas à ne rien faire)",1,Max Fox,10,0,UGC Créteil,fr
4,2024-09-20T15:15:21.931Z,"J ai vu
'' plus jamais''
extraordinaire...",0,JASMINE HADDAD,32,0,UGC Créteil,fr
5,2024-09-19T20:40:18.443Z,,0,Sandra Zalcman,15,0,UGC Créteil,fr
3,2024-09-19T14:52:53.311Z,,0,Soralene Soralene,32,5,UGC Créteil,fr
4,2022-01-16T08:10:51.187Z,"L'équipe ugc Créteil est chaleureuse et souriante, les salles sont confortables et nombreuses avec un choix de films divers",0,Cath Cath,187,65,UGC Créteil,fr
2,2016-11-06T12:36:23.224Z,,0,Matan Hanoun,14,0,UGC Créteil,fr
5,2024-09-14T23:01:56.263Z,Les séances proposées sont d'actualité. Le personnel souriant et agréable. Les salles propres et sièges confortables. Séances tardives donc agréable lorsqu'on termine tard le travail.,0,Rose-Marie M,69,13,UGC Créteil,fr
5,2024-09-14T11:56:11.774Z,,0,Restaurant Moonlight,1,0,UGC Créteil,fr
4,2018-09-15T21:37:59.985Z,"Possibilité de choisir les places 👍🏾 par contre en cas de retard la place saute, c'est dommage",0,Youmna Abdou,54,40,UGC Créteil,fr
5,2024-09-11T20:17:37.187Z,,0,StevenF_94 4 (StevenF_94),8,4,UGC Créteil,fr
4,2024-09-10T22:14:54.564Z,La base 🔥,0,Stephane Ouayou,44,84,UGC Créteil,fr
5,2024-08-20T15:15:23.944Z,Espectacular,0,natalia peretto.,18,9,UGC Créteil,fr
2,2024-09-07T20:46:43.323Z,"Je vennais presque tout les jours mais se degrade avec les années. Sur une quinzaine de borne toujours minimum cinq en panne. Personnel d'accueil très peu sympathique à toute heure de la journée.  Une fois 2 employé été trop occupé à critiquer leurs responsables nous a laissé attendre 3 a 5min alors qu'il n y avait personne.
Une fois j'ai un souci avec ma carte UGC je vais voir une employé (travaillant encore chez vous) avant même la fin de mon explication ma répondu d'un ton très agacé :"" c'est pas moi les carte appelé ce numéro "".
Entre les erreurs intempestives des employé qui ne savent pas qu'il y a une réduction sur les formules quant on a une carte de fière etc .
Maintenant parlant de votre sécurité plus investi à trouvé un paquet de bonbon qu'un couteaux dans le sac des gens . Mention spéciale à un agent (dun certain age , type afrocain ) qui est le seul souriant et demandé les chose gentiment. Un autre qui a décidé que rien ne rentre dans SON cinéma pas de sac à dos , pas de caque de moto, pas de sac de course et qui ce permet de jeter des produit qu'il trouve dans les sac....
Maintenant pour le reste les salles sont relativement propre les sièges son pas forcément dans un très bon état comparé à la concurrence mais cela reste acceptable.",0,missil nino,61,13,UGC Créteil,fr
1,2024-09-05T12:08:42.574Z,L'accessibilité pour handicapés es nulle,0,Alain Schulz,4,0,UGC Créteil,fr
5,2024-09-04T09:47:39.621Z,"Pas de problème, stationnement aisé",0,the Who,44,0,UGC Créteil,fr
4,2024-09-03T11:37:36.236Z,,0,Jérémy,4,0,UGC Créteil,fr
4,2024-09-02T17:41:53.221Z,,0,Céline Durand,6,0,UGC Créteil,fr
4,2024-09-01T11:44:52.187Z,"Cinéma sympa, un poil cher, siège assez confortable",0,Gabriel Rottier,10,0,UGC Créteil,fr
5,2024-08-31T14:15:38.683Z,"Jamais trop de monde, pleins de films et projections exceptionnels dans des salles plutôt bien entretenu. Le service en confiserie reste à désirer, mais le contrôle est toujours courtois. Il serait super d'y avoir des casiers afin de pouvoir regarder un film apres ses emplettes alimentaires, ce qui arrive souvent dans un centre commercial. Autrement, c'est un de mes cinémas favori. Merci pour le service ❤️",0,Sherley Esnard,113,66,UGC Créteil,fr
4,2024-08-30T18:14:01.781Z,plutot bien,0,Sophie,20,3,UGC Créteil,fr
4,2024-08-30T16:02:43.922Z,,0,Paul Quintin,6,2,UGC Créteil,fr
4,2024-08-30T12:42:28.917Z,,0,Teddy Chomereau-Lamotte,65,8,UGC Créteil,fr
4,2024-08-30T01:54:06.942Z,Très bon cinéma avec une excellente programmation. Un peu plus de VO dans la journée serait appréciable.,0,Kelvin HPR,181,14,UGC Créteil,fr
4,2016-09-15T17:57:43.632Z,Cinéma du groupe UGC facile d'accès avec son parking. Personnel très très sympa et serviable 🥰 c'est tjs un plaisir d'y aller,0,Eric Huet,144,2020,UGC Créteil,fr
5,2024-08-27T17:44:51.654Z,,0,Lucas Duchesnay,5,5,UGC Créteil,fr
2,2019-06-20T15:07:27.770Z,"Cinéma plus que correct grand choix de films pour y être aller plusieurs fois le son est très bon cependant j'enlève une étoile pour le prix des boissons et nourriture ... 4€ la petite bouteille evian 😅

- Edit : les popcorns sont très mauvais, plusieurs personnes ne prennent pas la peine de les manger, je sais pas comment c'est possible, prenez des bonbons à la place",0,Kevin,79,53,UGC Créteil,fr
5,2022-09-21T16:52:00.033Z,Très belle salle de cinéma,0,Grégory FLORENTIN,120,6,UGC Créteil,fr
1,2024-08-22T20:17:41.129Z,Attention présence de punaises de lit !,0,Olivier Garrecht,250,254,UGC Créteil,fr
2,2024-08-18T13:06:10.368Z,"Cinéma dans lequel je vais depuis plus de 2 ans. Lorsque vous assistez à une séance dans les salles des étages supérieurs, aucun souci. En revanche il faut faire des travaux dans les salles de l'étage inférieure de toute urgence !!!! (Les salles 10,11,12..)
La qualité des films est pire que quand je regarde un film d'une cassette VHS sur un écran des années 80 et les supports sur lesquels sont projetés les films sont abîmés sur les bords (pliures comme une chemise mal mise dans le pantalon). Depuis, lorsque je vois que la séance qui m'intéresse ce situe dans ces salles, je fais demi-tour. Ce n'est pas normal pour un cinéma avec ces tarifs là de proposer ce genre d'installation minable. Je mets 2 étoiles juste à cause de ça pour que mon avis soit considéré car cela commence à être très embêtant.",0,3arbiatrice Dalle,19,0,UGC Créteil,fr
1,2024-08-20T19:42:24.886Z,"Punaises de lit salle 22, si y en a dans cette salle y en a dans toutes les salles",0,Sarah,3,0,UGC Créteil,fr
4,2024-08-20T16:15:44.359Z,,0,Nawelle,76,1265,UGC Créteil,fr
1,2024-08-20T11:39:17.563Z,Attention pun*aise de lit. J’y suis allée je suis sortie avec plein de piqûre partout dans le dos. À fuir vraiment. Mon avis ne voulais pas être publié car il ne veulent pas faire savoir que c’est bête sont présente dans leur cinéma !!,0,Clara Vv,1,0,UGC Créteil,fr
1,2024-08-19T21:37:04.627Z,"À fuir absolument !! Punaise de lit dans cet établissement !! C’est une horreur ! Et ils étaient au courant de la situation car une intervention etait prevu pour demain!!! Mais ils ont décidé de diffuser un film dans la salle infecte ! Vraiment inadmissible ! A fuire vraiment!! Jy suis allée le 19/08/24 a 21h35
Fuyez!!!!",0,vanessa valmy,40,1,UGC Créteil,fr
1,2024-08-19T19:53:16.320Z,"Attention il y a des punaise de
Lit au cinéma au Ugc Créteil film annulé ils it oint courant mais les salles sont ouvertes",0,Motaiboss sims,58,51,UGC Créteil,fr
4,2024-08-18T20:43:04.112Z,,0,Claire,20,20,UGC Créteil,fr
4,2024-08-18T07:21:59.323Z,"A part le volume sonore élevé comme dans quasi tous les UGC, celui ci à plus d'espace entre les rangs et donc bien confortable pour profiter de sa séance de cinéma 😀",0,Johanna Viala,94,77,UGC Créteil,fr
4,2024-08-17T22:13:28.096Z,"Un bon ciné qui propose toujours de bons films qu'ils soient nouveaux ou anciens !
Cependant les places restent cher pour un service qui reste classique a n'importe quel cinéma, de plus quelques fois la propreté des sanitaires laisse a désiré",0,eden pasquet,25,20,UGC Créteil,fr
5,2024-08-17T21:21:54.984Z,,0,tym9717,126,81,UGC Créteil,fr
5,2024-08-17T16:08:58.327Z,,0,Aurore Bouvier,6,0,UGC Créteil,fr
5,2024-08-17T12:58:39.030Z,,0,El Catmamoon,5,0,UGC Créteil,fr
5,2024-08-16T23:01:16.948Z,,0,Елена Матус,17,13,UGC Créteil,fr
3,2024-08-16T22:00:28.994Z,"Je viens de voir le Fim "" Le Roman de Jim ""des frères Larrieu .
Remarquablement interprété et tès inspirant. C'est à voir mais pour ma part je n'ai pas compris que ce film était projeté avec une audio description très génante pour quelqu'un qui n'a aucun problème d'audition. Est-ce normal dans une qalle de cinéma . Je n'ai pas compris que celà pouvait être une séance spéciale pour mal entendants. Comment celà est-il indiqué pour la projection choisie . merci",0,Panxua Lebasque,8,0,UGC Créteil,fr
5,2024-08-16T21:03:55.554Z,"J'y suis allé plusieurs fois, non pas pour regarder des films mais pour assister à des réunions trimestrielles du boulot. Du coup, je ne peux juger que sur cela. Les salles sont tout à fait comparables à ce qu'on peut trouver dans d'autres grands cinémas de ce type, avec de bons sièges, de grands écrans. Et c'est assez agréables d'avoir des ""réunions"" dans ces conditions 😅",0,R1 Prod,100,401,UGC Créteil,fr
5,2024-08-16T19:48:39.850Z,,0,Cédric Verplaetse,1,0,UGC Créteil,fr
4,2024-08-15T18:34:30.500Z,,0,Virginie Lemay,3,4,UGC Créteil,fr
4,2024-08-15T17:54:04.418Z,,0,Haider Aidoud,10,0,UGC Créteil,fr
5,2024-08-14T19:09:38.290Z,"Salles pacieuses et propres, du choix dans les films.
Seul bémol si on vient en voiture, selon les heures pas toujours facile de trouver une place dans le parking. Il faut prévoir une marge pour être à l heure.",0,Jessica L,123,13,UGC Créteil,fr
5,2024-08-13T14:44:02.628Z,,0,Rony Naoum,196,234,UGC Créteil,fr
3,2024-08-12T16:20:56.772Z,,0,Rémi Larger,46,427,UGC Créteil,fr
1,2024-08-11T22:09:02.860Z,"Cinéma sale
Le nettoyage n’est pas fait entre les séances
Les gens ne respectent rien , ils parlent pendant les séances
Franchement nul",0,rzchayinne01,58,38,UGC Créteil,fr
5,2024-08-10T20:15:46.539Z,,0,Andrii Palamarchuk,20,306,UGC Créteil,fr
5,2024-08-10T16:38:49.152Z,,0,Sushil dahal,2,4,UGC Créteil,fr
4,2017-11-26T13:18:25.695Z,"Bien. Plus de films en VF, qu'il y a quelques mois. Même si ça pouvait augmenter le ratio sur les films américains. Toujours valable.",0,Henri Menguy,145,1058,UGC Créteil,fr
2,2024-08-09T17:12:35.506Z,"On a eu le malheur de s'installer 10 min avant le début du film : la personne en charge du ménage (si on peut appeler ça faire le ménage) fait aussi vigile apparemment.  Elle s'est permise de nous dire ""il ne faut pas rentrer dans les salles"" !?? Alors que celui qui contrôle les tickets n'a rien dit ?!
A 14.60 euros la place,  je trouve cela carrément irrespectueux pour le client !??
Trop cher, trop sale ...",0,Nadstclodoal Hausser,158,24,UGC Créteil,fr
5,2024-08-09T09:15:18.021Z,,0,Arnulfo Afanador Jiménez,27,258,UGC Créteil,fr
4,2024-08-08T14:09:46.471Z,,0,fatoumata TOURÉ,6,0,UGC Créteil,fr
4,2018-11-17T15:27:05.321Z,,0,Christophe RICHIDE,35,0,UGC Créteil,fr
4,2024-08-04T09:36:49.751Z,,0,Christelle Chaussecourte,36,130,UGC Créteil,fr
5,2024-08-03T11:09:08.368Z,,0,Somoballi Ghoshal,43,17,UGC Créteil,fr
2,2024-08-02T02:18:02.625Z,"Trop de bruit dans les salles
Trop de racaille",0,ilhan DOGAN,13,13,UGC Créteil,fr
3,2024-08-01T14:37:19.257Z,"C'est un complex pas grand chose à dire
Par contre il arrive que des salles ne soient pas nettoyées
J'ai eu a signalé une odeur d'urine dans l'une d'elle",0,Marie-C. C.,81,45,UGC Créteil,fr
2,2024-07-31T18:28:15.553Z,"J'ai vu un très bon film de 3h aujourd'hui.
Je ne peux pas mettre plus d'étoiles à ce cinéma pour 2 raisons:
- j'ai du payer 2,2€ en plus des 14€ de la place pour pouvoir sortir du parking.
Ne pourriez-vous pas trouver un accord avec le gestionnaire du parking, à chaque fois que le film est un peu long (plus de 2h15), on doit allonger la monnaie à la borne du parking !
- il faut nettoyer son fauteuil avant de s'asseoir et supporter les bruits de paquets de chips, de pop-corn et ouverture de canette, alors que vous souhaitez apprécier la séance.
J'espère que mes remarques seront prises en compte.",3,L M,4,0,UGC Créteil,fr
3,2023-01-25T18:30:26.367Z,"Soirée qui commence bien et qui finit mal malgré un service client fort agréable mais un service de sécurité et système de ventilation honteux pour un cinéma de cette envergure.
Sortie avec ma fille un soirée de semaine caniculaire pour trouvé de la fraîcheur dans les salles obscures mais salle 10 de l'UGC Créteil Soleil ne fonctionne pas ce soir pas de climatisation !!!! et de odeur corporelle si vont avec les multiples séances qui se sont enchaînés. La séance commence et je ne peux pas laisser ma fille seul dans la salle je patiente en me disant que la clim va arriver sauf qu'après 1h30 de film (les minions) la clim n'a jamais fonctionné à cette heure-ci dans cette salle. Après le film je me sens légitime d'aller me plaindre au vu de la dépense, je me plains donc un premier agent de sécurité, l' agent de sécurité me montre son responsable en me disant c'est lui le responsable je vais donc me plaindre à cette personne qui m'a dit je ne suis pas responsable et me montre un troisième homme qui est le monsieur derrière le comptoir à pop-corn de là une discussion fort sympathique commence et je lui indique que je n'ai pas apprécié ma séance du fait qu'il n'y a pas de clim dans la salle et qu'il fait 120 degrés autant à l'extérieur qu'à l'intérieur. Ce jeune homme fort sympathique ( tatouage papillon sur le cou) me propose un dédommagement que j'accepte avec plaisir du fait d'avoir passé une soirée dans la chaleur de la salle, l'agent ugc a été très respectueux et à l'écoute de mon mécontentement, sauf que l'agent en tenue de pompier me demande pourquoi je ne suis pas sorti avant ou pendant la séance pour me plaindre je lui ai dit que je ne pouvais pas laisser mon enfant seul dans une salle obscure pour aller me plaindre. Je considère que c'est son travail de vérifier que toutes les climatisations des salles fonctionnent de là il me prend de haut comme si j'étais une voleuse une profiteuse. Cher Monsieur de la sécurité en tenue de pompier le 30 juillet 2024 a 22h30 apprenez à faire votre travail correctement,  apprenez cher Monsieur que le client est Roi et que la vie est chère, vous avez été médiocre autant dans votre travail que dans l'écoute, UGC apprenez à vos agents a faire le JOB et à mettre de la climatisation dans vos salles les jours de canicule et a moins prendre les consommateurs pour des pigeons !! Le Mr au tatouage papillons au contoir a été R arrangeant et à l'écoute.",0,SSMA,125,23,UGC Créteil,fr
5,2024-07-30T07:42:22.268Z,,0,Noura Hanachi,25,89,UGC Créteil,fr
1,2024-07-29T08:07:19.170Z,"Les vendeurs en caisse sont d'une lenteur.... 25 min pour servir deux personnes....
Surtout qu'ils y en a deux et que l'un n'en glande pas une.",0,Marius B,132,298,UGC Créteil,fr
4,2024-07-28T15:02:21.099Z,,0,franck valentin,25,244,UGC Créteil,fr
5,2018-12-01T14:32:52.907Z,,0,Francoise Losy,22,14,UGC Créteil,fr
5,2024-07-26T22:01:07.392Z,,0,Jorge Ivan PENA,2,0,UGC Créteil,fr
4,2024-07-25T12:29:25.261Z,,0,Nicolas Yahioun,11,13,UGC Créteil,fr
4,2024-07-24T19:51:52.065Z,,0,CDI,2,0,UGC Créteil,fr
4,2024-07-24T15:44:40.551Z,,0,Emmy CABALD,0,0,UGC Créteil,fr
5,2024-07-24T14:21:03.589Z,"De mieux en mieux ce cinéma, dommage que l'attente aux popcorn soit casse pieds.",0,Fabienne L,38,50,UGC Créteil,fr
5,2024-07-23T12:36:41.141Z,,0,Sandrine Cappe,5,0,UGC Créteil,fr
5,2024-07-21T19:41:10.569Z,,0,Aleksandra Romero,57,1,UGC Créteil,fr
5,2024-07-21T15:26:22.669Z,,0,Halili Lili,10,24,UGC Créteil,fr
5,2024-07-20T22:29:51.743Z,,0,Ahlam Allal,56,8,UGC Créteil,fr
5,2023-01-23T16:18:30.945Z,,0,pouya tom,117,29,UGC Créteil,fr
